Year,시도,시군구,Value
2017,4.경기도,용인시수지구,86.51
2018,4.경기도,용인시수지구,86.76
2019,4.경기도,용인시수지구,87.15
2009,4.경기도,용인시처인구,80.28
2010,4.경기도,용인시처인구,80.41
2011,4.경기도,용인시처인구,80.67
2012,4.경기도,용인시처인구,80.75
2013,4.경기도,용인시처인구,81.25
2014,4.경기도,용인시처인구,81.53
2015,4.경기도,용인시처인구,81.85
2016,4.경기도,용인시처인구,82.29
2017,4.경기도,용인시처인구,82.56
2018,4.경기도,용인시처인구,82.98
2019,4.경기도,용인시처인구,83.26
2009,4.경기도,의왕시,81.24
2010,4.경기도,의왕시,81.93
2011,4.경기도,의왕시,82.21
2012,4.경기도,의왕시,82.85
2013,4.경기도,의왕시,83.48
2014,4.경기도,의왕시,83.74
2015,4.경기도,의왕시,83.98
2016,4.경기도,의왕시,84.26
2017,4.경기도,의왕시,84.56
2018,4.경기도,의왕시,84.93
2019,4.경기도,의왕시,85.05
2009,4.경기도,의정부시,80.13
2010,4.경기도,의정부시,80.53
2011,4.경기도,의정부시,80.94
2012,4.경기도,의정부시,81.43
2013,4.경기도,의정부시,81.68
2014,4.경기도,의정부시,82.03
2015,4.경기도,의정부시,82.34
2016,4.경기도,의정부시,82.73
2017,4.경기도,의정부시,82.99
2018,4.경기도,의정부시,83.18
2019,4.경기도,의정부시,83.48
2009,4.경기도,이천시,79.28
2010,4.경기도,이천시,79.8
2011,4.경기도,이천시,80.21
2012,4.경기도,이천시,80.75
2013,4.경기도,이천시,81.11
2014,4.경기도,이천시,81.67
2015,4.경기도,이천시,82.02
2016,4.경기도,이천시,82.47
2017,4.경기도,이천시,82.81
2018,4.경기도,이천시,83.03
2019,4.경기도,이천시,83.42
2009,4.경기도,파주시,79.95
2010,4.경기도,파주시,80.39
2011,4.경기도,파주시,80.8
2012,4.경기도,파주시,81.13
2013,4.경기도,파주시,81.59
2014,4.경기도,파주시,81.88
2015,4.경기도,파주시,82.13
2016,4.경기도,파주시,82.42
2017,4.경기도,파주시,82.9
2018,4.경기도,파주시,83.19
2019,4.경기도,파주시,83.53
2009,4.경기도,평택시,79.55
2010,4.경기도,평택시,79.88
2011,4.경기도,평택시,80.4
2012,4.경기도,평택시,80.85
2013,4.경기도,평택시,81.27
2014,4.경기도,평택시,81.6
2015,4.경기도,평택시,82.01
2016,4.경기도,평택시,82.28
2017,4.경기도,평택시,82.7
2018,4.경기도,평택시,82.97
2019,4.경기도,평택시,83.23
2009,4.경기도,포천시,78.12
2010,4.경기도,포천시,78.56
2011,4.경기도,포천시,78.79
2012,4.경기도,포천시,78.93
2013,4.경기도,포천시,79.34
2014,4.경기도,포천시,80.02
2015,4.경기도,포천시,80.53
2016,4.경기도,포천시,80.91
2017,4.경기도,포천시,81.17
2018,4.경기도,포천시,81.58
2019,4.경기도,포천시,81.96
2009,4.경기도,하남시,80.94
2010,4.경기도,하남시,81.31
2011,4.경기도,하남시,81.3
2012,4.경기도,하남시,81.57
2013,4.경기도,하남시,81.86
2014,4.경기도,하남시,82.14
2015,4.경기도,하남시,82.44
2016,4.경기도,하남시,83.01
2017,4.경기도,하남시,83.6
2018,4.경기도,하남시,84.19
2019,4.경기도,하남시,84.68
2009,4.경기도,화성시,80.1
2010,4.경기도,화성시,80.67
2011,4.경기도,화성시,81.19
2012,4.경기도,화성시,81.57
2013,4.경기도,화성시,82.12
2014,4.경기도,화성시,82.43
2015,4.경기도,화성시,82.76
2016,4.경기도,화성시,83.14
2017,4.경기도,화성시,83.6
2018,4.경기도,화성시,83.96
2019,4.경기도,화성시,84.27
