Year,시도,시군구,Value
2005,0.전국,,55.6
2010,0.전국,,54.2
2015,0.전국,,56.8
2020,0.전국,,57.3
2005,1.수도권,,50.2
2010,1.수도권,,46.4
2015,1.수도권,,48.9
2020,1.수도권,,51.3
2005,2.서울특별시,,44.6
2010,2.서울특별시,,41.1
2015,2.서울특별시,,42.1
2020,2.서울특별시,,43.5
2005,3.인천광역시,,60.6
2010,3.인천광역시,,55.5
2015,3.인천광역시,,58.7
2020,3.인천광역시,,60.9
2005,4.경기도,,53.2
2010,4.경기도,,49.1
2015,4.경기도,,52.3
2020,4.경기도,,55.3
2005,2.서울특별시,강남구,37.4
2010,2.서울특별시,강남구,34
2015,2.서울특별시,강남구,34.1
2020,2.서울특별시,강남구,36.6
2005,2.서울특별시,강동구,41
2010,2.서울특별시,강동구,38.1
2015,2.서울특별시,강동구,39.5
2020,2.서울특별시,강동구,42.7
2005,2.서울특별시,강북구,46.6
2010,2.서울특별시,강북구,42.7
2015,2.서울특별시,강북구,44.9
2020,2.서울특별시,강북구,47.6
2005,2.서울특별시,강서구,47.3
2010,2.서울특별시,강서구,43
2015,2.서울특별시,강서구,44.2
2020,2.서울특별시,강서구,41.4
2005,2.서울특별시,관악구,34.5
2010,2.서울특별시,관악구,30.7
2015,2.서울특별시,관악구,32.3
2020,2.서울특별시,관악구,31.7
2005,2.서울특별시,광진구,37.4
2010,2.서울특별시,광진구,34.1
2015,2.서울특별시,광진구,33.8
2020,2.서울특별시,광진구,36.7
2005,2.서울특별시,구로구,52.7
2010,2.서울특별시,구로구,48.9
2015,2.서울특별시,구로구,49.3
2020,2.서울특별시,구로구,50.7
2005,2.서울특별시,금천구,40.5
2010,2.서울특별시,금천구,37.7
2015,2.서울특별시,금천구,41
2020,2.서울특별시,금천구,41.6
2005,2.서울특별시,노원구,56.3
2010,2.서울특별시,노원구,51.5
2015,2.서울특별시,노원구,51
2020,2.서울특별시,노원구,51.3
2005,2.서울특별시,도봉구,60.5
2010,2.서울특별시,도봉구,55.3
2015,2.서울특별시,도봉구,58.2
2020,2.서울특별시,도봉구,58.5
2005,2.서울특별시,동대문구,40.9
2010,2.서울특별시,동대문구,40.2
2015,2.서울특별시,동대문구,41.5
2020,2.서울특별시,동대문구,42
2005,2.서울특별시,동작구,44.6
2010,2.서울특별시,동작구,38.9
2015,2.서울특별시,동작구,39.8
2020,2.서울특별시,동작구,42.9
2005,2.서울특별시,마포구,39.9
2010,2.서울특별시,마포구,36.4
2015,2.서울특별시,마포구,36.9
2020,2.서울특별시,마포구,39.7
2005,2.서울특별시,서대문구,44.8
2010,2.서울특별시,서대문구,42.8
2015,2.서울특별시,서대문구,43
2020,2.서울특별시,서대문구,47.2
2005,2.서울특별시,서초구,46.2
2010,2.서울특별시,서초구,43
2015,2.서울특별시,서초구,40.5
2020,2.서울특별시,서초구,44.4
2005,2.서울특별시,성동구,40.3
2010,2.서울특별시,성동구,37.3
2015,2.서울특별시,성동구,38.7
2020,2.서울특별시,성동구,40.1
2005,2.서울특별시,성북구,47.8
2010,2.서울특별시,성북구,45.2
2015,2.서울특별시,성북구,46.1
2020,2.서울특별시,성북구,48.5
2005,2.서울특별시,송파구,42.3
2010,2.서울특별시,송파구,39.1
2015,2.서울특별시,송파구,40.5
2020,2.서울특별시,송파구,39.3
2005,2.서울특별시,양천구,51.9
2010,2.서울특별시,양천구,47.4
2015,2.서울특별시,양천구,49
2020,2.서울특별시,양천구,50.1
2005,2.서울특별시,영등포구,43.9
2010,2.서울특별시,영등포구,42
2015,2.서울특별시,영등포구,41.7
2020,2.서울특별시,영등포구,43.4
2005,2.서울특별시,용산구,39.5
2010,2.서울특별시,용산구,33.6
2015,2.서울특별시,용산구,34
2020,2.서울특별시,용산구,34.1
2005,2.서울특별시,은평구,50
2010,2.서울특별시,은평구,46.3
2015,2.서울특별시,은평구,49.2
2020,2.서울특별시,은평구,52
2005,2.서울특별시,종로구,43.7
2010,2.서울특별시,종로구,40.8
2015,2.서울특별시,종로구,40.9
2020,2.서울특별시,종로구,45
2005,2.서울특별시,중구,35.2
2010,2.서울특별시,중구,35.3
2015,2.서울특별시,중구,37.5
2020,2.서울특별시,중구,39
2005,2.서울특별시,중랑구,42.5
2010,2.서울특별시,중랑구,39.8
2015,2.서울특별시,중랑구,43.1
2020,2.서울특별시,중랑구,44.4
2005,3.인천광역시,강화군,79.5
2010,3.인천광역시,강화군,78.6
2015,3.인천광역시,강화군,79.3
2020,3.인천광역시,강화군,81.4
2005,3.인천광역시,계양구,64.8
2010,3.인천광역시,계양구,58.3
2015,3.인천광역시,계양구,62.8
2020,3.인천광역시,계양구,65.3
2005,3.인천광역시,남동구,58.2
2010,3.인천광역시,남동구,54.1
2015,3.인천광역시,남동구,59.7
2020,3.인천광역시,남동구,58.2
2005,3.인천광역시,동구,58.9
2010,3.인천광역시,동구,53
2015,3.인천광역시,동구,56.4
2020,3.인천광역시,동구,70.4
2005,3.인천광역시,미추홀구,60.3
2010,3.인천광역시,미추홀구,62.5
2015,3.인천광역시,미추홀구,66.8
2020,3.인천광역시,미추홀구,57.7
2005,3.인천광역시,부평구,59.5
2010,3.인천광역시,부평구,55
2015,3.인천광역시,부평구,58.3
2020,3.인천광역시,부평구,62
2005,3.인천광역시,서구,62.4
2010,3.인천광역시,서구,55.8
2015,3.인천광역시,서구,56.8
2020,3.인천광역시,서구,61.2
2005,3.인천광역시,연수구,59
2010,3.인천광역시,연수구,53.8
2015,3.인천광역시,연수구,58.4
2020,3.인천광역시,연수구,61.1
2005,3.인천광역시,옹진군,69.8
2010,3.인천광역시,옹진군,64.8
2015,3.인천광역시,옹진군,59.3
2020,3.인천광역시,옹진군,61.3
2005,3.인천광역시,중구,53.9
2010,3.인천광역시,중구,49.3
2015,3.인천광역시,중구,47.6
2020,3.인천광역시,중구,51.7
2005,4.경기도,가평군,66.5
2010,4.경기도,가평군,65.9
2015,4.경기도,가평군,67.6
2020,4.경기도,가평군,66.8
2005,4.경기도,고양시,55.8
2010,4.경기도,고양시,50.3
2015,4.경기도,고양시,53.4
2020,4.경기도,고양시,55.7
2005,4.경기도,과천시,39.2
2010,4.경기도,과천시,39.9
2015,4.경기도,과천시,40
2020,4.경기도,과천시,41.6
2005,4.경기도,광명시,53.9
2010,4.경기도,광명시,50.8
2015,4.경기도,광명시,52.6
2020,4.경기도,광명시,53.4
2005,4.경기도,광주시,61.4
2010,4.경기도,광주시,55.4
2015,4.경기도,광주시,59.5
2020,4.경기도,광주시,65.8
2005,4.경기도,구리시,51.6
2010,4.경기도,구리시,47.7
2015,4.경기도,구리시,52.1
2020,4.경기도,구리시,53.8
2005,4.경기도,군포시,57.3
2010,4.경기도,군포시,52.4
2015,4.경기도,군포시,55.5
2020,4.경기도,군포시,56.7
2005,4.경기도,김포시,61.8
2010,4.경기도,김포시,54.8
2015,4.경기도,김포시,52.2
2020,4.경기도,김포시,59
2005,4.경기도,남양주시,59.6
2010,4.경기도,남양주시,53.2
2015,4.경기도,남양주시,56.2
2020,4.경기도,남양주시,58
2005,4.경기도,동두천시,43.7
