Year,시도,시군구,Value
2016,4.경기도,양평군,19.2
2017,4.경기도,양평군,19.5
2018,4.경기도,양평군,19.7
2019,4.경기도,양평군,19.6
2020,4.경기도,양평군,19.6
2021,4.경기도,양평군,20.4
2005,4.경기도,여주시,15.2
2010,4.경기도,여주시,16.8
2015,4.경기도,여주시,17
2016,4.경기도,여주시,17.6
2017,4.경기도,여주시,17.8
2018,4.경기도,여주시,17.6
2019,4.경기도,여주시,17.8
2020,4.경기도,여주시,18.1
2021,4.경기도,여주시,18.9
2005,4.경기도,연천군,17.9
2010,4.경기도,연천군,20.1
2015,4.경기도,연천군,21
2016,4.경기도,연천군,21.6
2017,4.경기도,연천군,22.1
2018,4.경기도,연천군,22.7
2019,4.경기도,연천군,22.6
2020,4.경기도,연천군,23.7
2021,4.경기도,연천군,25.2
2005,4.경기도,오산시,12
2010,4.경기도,오산시,14.9
2015,4.경기도,오산시,15
2016,4.경기도,오산시,15.8
2017,4.경기도,오산시,15.9
2018,4.경기도,오산시,16.5
2019,4.경기도,오산시,17.2
2020,4.경기도,오산시,17.9
2021,4.경기도,오산시,18.9
2005,4.경기도,용인시,8.4
2010,4.경기도,용인시,10.3
2015,4.경기도,용인시,11
2016,4.경기도,용인시,11.4
2017,4.경기도,용인시,11.6
2018,4.경기도,용인시,12
2019,4.경기도,용인시,12.4
2020,4.경기도,용인시,13.2
2021,4.경기도,용인시,13.9
2005,4.경기도,의왕시,11.1
2010,4.경기도,의왕시,13
2015,4.경기도,의왕시,13.5
2016,4.경기도,의왕시,13.9
2017,4.경기도,의왕시,14.1
2018,4.경기도,의왕시,14.2
2019,4.경기도,의왕시,14.5
2020,4.경기도,의왕시,14.5
2021,4.경기도,의왕시,15.1
2005,4.경기도,의정부시,12.3
2010,4.경기도,의정부시,15.1
2015,4.경기도,의정부시,16.4
2016,4.경기도,의정부시,17.2
2017,4.경기도,의정부시,17.5
2018,4.경기도,의정부시,17.8
2019,4.경기도,의정부시,18.1
2020,4.경기도,의정부시,18.8
2021,4.경기도,의정부시,19.8
2005,4.경기도,이천시,13.9
2010,4.경기도,이천시,16.1
2015,4.경기도,이천시,15.5
2016,4.경기도,이천시,16.1
2017,4.경기도,이천시,16.2
2018,4.경기도,이천시,16.6
2019,4.경기도,이천시,17.1
2020,4.경기도,이천시,17.3
2021,4.경기도,이천시,18.1
2005,4.경기도,파주시,12.1
2010,4.경기도,파주시,13.5
2015,4.경기도,파주시,14
2016,4.경기도,파주시,14.7
2017,4.경기도,파주시,14.7
2018,4.경기도,파주시,15.1
2019,4.경기도,파주시,15.5
2020,4.경기도,파주시,16.1
2021,4.경기도,파주시,16.8
2005,4.경기도,평택시,14
2010,4.경기도,평택시,17.1
2015,4.경기도,평택시,17.7
2016,4.경기도,평택시,18.3
2017,4.경기도,평택시,18.4
2018,4.경기도,평택시,19.1
2019,4.경기도,평택시,19.4
2020,4.경기도,평택시,20.1
2021,4.경기도,평택시,20.8
2005,4.경기도,포천시,15.5
2010,4.경기도,포천시,16.9
2015,4.경기도,포천시,17.2
2016,4.경기도,포천시,18.3
2017,4.경기도,포천시,18.6
2018,4.경기도,포천시,19
2019,4.경기도,포천시,19.4
2020,4.경기도,포천시,19.9
2021,4.경기도,포천시,20.4
2005,4.경기도,하남시,11.6
2010,4.경기도,하남시,13.2
2015,4.경기도,하남시,13.4
2016,4.경기도,하남시,14.2
2017,4.경기도,하남시,14.2
2018,4.경기도,하남시,15
2019,4.경기도,하남시,15.3
2020,4.경기도,하남시,16
2021,4.경기도,하남시,16.4
2005,4.경기도,화성시,13.9
2010,4.경기도,화성시,13.5
2015,4.경기도,화성시,13.4
2016,4.경기도,화성시,14.3
2017,4.경기도,화성시,14.4
2018,4.경기도,화성시,14.9
2019,4.경기도,화성시,15.5
2020,4.경기도,화성시,15.9
2021,4.경기도,화성시,17.1
