Year,시도,시군구,Value
2001,2.서울특별시,관악구,36.38
2002,2.서울특별시,관악구,34.88
2003,2.서울특별시,관악구,34.14
2004,2.서울특별시,관악구,33.53
2005,2.서울특별시,관악구,32.97
2006,2.서울특별시,관악구,32.54
2007,2.서울특별시,관악구,32.01
2008,2.서울특별시,관악구,31.47
2009,2.서울특별시,관악구,30.75
2010,2.서울특별시,관악구,29.61
2011,2.서울특별시,관악구,28.7
2012,2.서울특별시,관악구,28.01
2013,2.서울특별시,관악구,27.23
2014,2.서울특별시,관악구,25.94
2015,2.서울특별시,관악구,25.26
2016,2.서울특별시,관악구,24.25
2017,2.서울특별시,관악구,23.52
2018,2.서울특별시,관악구,22.69
2019,2.서울특별시,관악구,21.79
2020,2.서울특별시,관악구,21.05
2021,2.서울특별시,관악구,20.93
2022,2.서울특별시,관악구,20.45
2001,2.서울특별시,광진구,38.54
2002,2.서울특별시,광진구,36.66
2003,2.서울특별시,광진구,35.94
2004,2.서울특별시,광진구,34.07
2005,2.서울특별시,광진구,33.33
2006,2.서울특별시,광진구,32.73
2007,2.서울특별시,광진구,32.39
2008,2.서울특별시,광진구,32.15
2009,2.서울특별시,광진구,31.67
2010,2.서울특별시,광진구,30.9
2011,2.서울특별시,광진구,29.74
2012,2.서울특별시,광진구,29.58
2013,2.서울특별시,광진구,28.82
2014,2.서울특별시,광진구,28.01
2015,2.서울특별시,광진구,27.1
2016,2.서울특별시,광진구,26.27
2017,2.서울특별시,광진구,25.38
2018,2.서울특별시,광진구,24.5
2019,2.서울특별시,광진구,23.92
2020,2.서울특별시,광진구,23.41
2021,2.서울특별시,광진구,23.44
2022,2.서울특별시,광진구,23.08
2001,2.서울특별시,구로구,36.06
2002,2.서울특별시,구로구,34.1
2003,2.서울특별시,구로구,33.17
2004,2.서울특별시,구로구,32.42
2005,2.서울특별시,구로구,31.99
2006,2.서울특별시,구로구,31.46
2007,2.서울특별시,구로구,31.33
2008,2.서울특별시,구로구,30.63
2009,2.서울특별시,구로구,30.19
2010,2.서울특별시,구로구,29.31
2011,2.서울특별시,구로구,28.42
2012,2.서울특별시,구로구,28.12
2013,2.서울특별시,구로구,27.24
2014,2.서울특별시,구로구,26.72
2015,2.서울특별시,구로구,25.85
2016,2.서울특별시,구로구,25.12
2017,2.서울특별시,구로구,24.61
2018,2.서울특별시,구로구,23.83
2019,2.서울특별시,구로구,22.67
2020,2.서울특별시,구로구,21.93
2021,2.서울특별시,구로구,21.74
2022,2.서울특별시,구로구,21.45
2001,2.서울특별시,금천구,35.77
2002,2.서울특별시,금천구,33.67
2003,2.서울특별시,금천구,33.04
2004,2.서울특별시,금천구,32.34
2005,2.서울특별시,금천구,32.08
2006,2.서울특별시,금천구,31.87
2007,2.서울특별시,금천구,31.32
2008,2.서울특별시,금천구,30.59
2009,2.서울특별시,금천구,30.17
2010,2.서울특별시,금천구,28.77
2011,2.서울특별시,금천구,27.71
2012,2.서울특별시,금천구,26.91
2013,2.서울특별시,금천구,26.02
2014,2.서울특별시,금천구,25.35
2015,2.서울특별시,금천구,24.32
2016,2.서울특별시,금천구,23.41
2017,2.서울특별시,금천구,22.04
2018,2.서울특별시,금천구,21.21
2019,2.서울특별시,금천구,20.3
2020,2.서울특별시,금천구,20.01
2021,2.서울특별시,금천구,20.04
2022,2.서울특별시,금천구,19.82
2001,2.서울특별시,노원구,37.43
2002,2.서울특별시,노원구,35.18
2003,2.서울특별시,노원구,33.88
2004,2.서울특별시,노원구,33.1
2005,2.서울특별시,노원구,32.71
2006,2.서울특별시,노원구,32.27
2008,2.서울특별시,노원구,32.05
2009,2.서울특별시,노원구,31.71
2010,2.서울특별시,노원구,30.97
2011,2.서울특별시,노원구,30.1
2012,2.서울특별시,노원구,29.4
2013,2.서울특별시,노원구,28.68
2014,2.서울특별시,노원구,27.57
2015,2.서울특별시,노원구,26.75
2016,2.서울특별시,노원구,25.89
2017,2.서울특별시,노원구,25
2018,2.서울특별시,노원구,23.79
2019,2.서울특별시,노원구,22.82
2020,2.서울특별시,노원구,22.08
2021,2.서울특별시,노원구,21.96
2022,2.서울특별시,노원구,21.21
2001,2.서울특별시,도봉구,36.1
2002,2.서울특별시,도봉구,34.39
2003,2.서울특별시,도봉구,33.82
2004,2.서울특별시,도봉구,32.87
2005,2.서울특별시,도봉구,32.5
2006,2.서울특별시,도봉구,31.77
2007,2.서울특별시,도봉구,31.36
2008,2.서울특별시,도봉구,30.97
2009,2.서울특별시,도봉구,30.27
2010,2.서울특별시,도봉구,29.6
2011,2.서울특별시,도봉구,28.74
2012,2.서울특별시,도봉구,28.12
2013,2.서울특별시,도봉구,27.27
2014,2.서울특별시,도봉구,26.11
2015,2.서울특별시,도봉구,24.98
2016,2.서울특별시,도봉구,24.09
2017,2.서울특별시,도봉구,23.46
2018,2.서울특별시,도봉구,22.62
2019,2.서울특별시,도봉구,22.1
2020,2.서울특별시,도봉구,21.4
2021,2.서울특별시,도봉구,21.27
2022,2.서울특별시,도봉구,20.83
2001,2.서울특별시,동대문구,35.55
2002,2.서울특별시,동대문구,33.97
2003,2.서울특별시,동대문구,33.35
2004,2.서울특별시,동대문구,32.79
2005,2.서울특별시,동대문구,31.75
2006,2.서울특별시,동대문구,30.95
2007,2.서울특별시,동대문구,30.65
2008,2.서울특별시,동대문구,30.22
2009,2.서울특별시,동대문구,29.68
2010,2.서울특별시,동대문구,28.79
2011,2.서울특별시,동대문구,28.09
2012,2.서울특별시,동대문구,27.34
2013,2.서울특별시,동대문구,26.48
2014,2.서울특별시,동대문구,25.87
2015,2.서울특별시,동대문구,25.51
2016,2.서울특별시,동대문구,24.75
2017,2.서울특별시,동대문구,24.13
2018,2.서울특별시,동대문구,22.81
2019,2.서울특별시,동대문구,22.14
2020,2.서울특별시,동대문구,21.68
2021,2.서울특별시,동대문구,22
2022,2.서울특별시,동대문구,21.76
2001,2.서울특별시,동작구,35.86
2002,2.서울특별시,동작구,34.45
2003,2.서울특별시,동작구,33.5
2004,2.서울특별시,동작구,33.07
2005,2.서울특별시,동작구,32.89
2006,2.서울특별시,동작구,32.31
2007,2.서울특별시,동작구,31.95
2008,2.서울특별시,동작구,31.36
2009,2.서울특별시,동작구,30.75
2010,2.서울특별시,동작구,29.94
2011,2.서울특별시,동작구,29.18
2012,2.서울특별시,동작구,28.29
2013,2.서울특별시,동작구,27.56
2014,2.서울특별시,동작구,26.88
2015,2.서울특별시,동작구,26.23
2016,2.서울특별시,동작구,25.51
2017,2.서울특별시,동작구,24.99
2018,2.서울특별시,동작구,24.03
2019,2.서울특별시,동작구,23.56
2020,2.서울특별시,동작구,22.96
2021,2.서울특별시,동작구,22.85
2022,2.서울특별시,동작구,22.17
2001,2.서울특별시,마포구,35.52
2002,2.서울특별시,마포구,33.83
2003,2.서울특별시,마포구,33.4
2004,2.서울특별시,마포구,32.81
2005,2.서울특별시,마포구,32.57
2006,2.서울특별시,마포구,32.42
2007,2.서울특별시,마포구,31.63
2008,2.서울특별시,마포구,31.02
2009,2.서울특별시,마포구,29.94
2010,2.서울특별시,마포구,28.72
2011,2.서울특별시,마포구,27.75
2012,2.서울특별시,마포구,27.76
2013,2.서울특별시,마포구,27.03
2014,2.서울특별시,마포구,26.34
2015,2.서울특별시,마포구,25.81
2016,2.서울특별시,마포구,24.97
2017,2.서울특별시,마포구,24.36
2018,2.서울특별시,마포구,23.74
2019,2.서울특별시,마포구,23.42
2020,2.서울특별시,마포구,22.91
2021,2.서울특별시,마포구,22.89
2022,2.서울특별시,마포구,22.3
2001,2.서울특별시,서대문구,35.9
2002,2.서울특별시,서대문구,34.33
2003,2.서울특별시,서대문구,34.15
2004,2.서울특별시,서대문구,33.6
2005,2.서울특별시,서대문구,33.68
2006,2.서울특별시,서대문구,32.83
2007,2.서울특별시,서대문구,32.22
2008,2.서울특별시,서대문구,31.5
2009,2.서울특별시,서대문구,30.45
2010,2.서울특별시,서대문구,29.55
2011,2.서울특별시,서대문구,28.23
2012,2.서울특별시,서대문구,27.33
2013,2.서울특별시,서대문구,26.54
2014,2.서울특별시,서대문구,25.94
2015,2.서울특별시,서대문구,25.08
2016,2.서울특별시,서대문구,23.87
2017,2.서울특별시,서대문구,23.58
2018,2.서울특별시,서대문구,23.23
2019,2.서울특별시,서대문구,22.67
2020,2.서울특별시,서대문구,22.55
2021,2.서울특별시,서대문구,22.39
2022,2.서울특별시,서대문구,22.07
2001,2.서울특별시,서초구,35.9
2002,2.서울특별시,서초구,34.49
2003,2.서울특별시,서초구,34.78
2004,2.서울특별시,서초구,34.54
2005,2.서울특별시,서초구,33.97
2006,2.서울특별시,서초구,33.84
2007,2.서울특별시,서초구,33.51
2008,2.서울특별시,서초구,33.22
2009,2.서울특별시,서초구,32.58
2010,2.서울특별시,서초구,33.01
2011,2.서울특별시,서초구,32.44
2012,2.서울특별시,서초구,31.34
2013,2.서울특별시,서초구,30.29
2014,2.서울특별시,서초구,29.57
2015,2.서울특별시,서초구,28.83
2016,2.서울특별시,서초구,27.98
2017,2.서울특별시,서초구,27.43
2018,2.서울특별시,서초구,26.46
2019,2.서울특별시,서초구,25.6
2020,2.서울특별시,서초구,25.07
2021,2.서울특별시,서초구,25.34
2022,2.서울특별시,서초구,25.2
2001,2.서울특별시,성동구,34.95
2002,2.서울특별시,성동구,33.9
2003,2.서울특별시,성동구,33.08
2004,2.서울특별시,성동구,31.67
2005,2.서울특별시,성동구,31.45
2006,2.서울특별시,성동구,30.78
2007,2.서울특별시,성동구,30.38
2008,2.서울특별시,성동구,30.17
2009,2.서울특별시,성동구,29.19
2010,2.서울특별시,성동구,28.16
2011,2.서울특별시,성동구,27.36
2012,2.서울특별시,성동구,26.77
2013,2.서울특별시,성동구,26.11
2014,2.서울특별시,성동구,25.19
2015,2.서울특별시,성동구,24.27
2016,2.서울특별시,성동구,23.25
2017,2.서울특별시,성동구,22.57
2018,2.서울특별시,성동구,21.63
2019,2.서울특별시,성동구,20.88
2020,2.서울특별시,성동구,19.87
2021,2.서울특별시,성동구,19.86
2022,2.서울특별시,성동구,19.81
2001,2.서울특별시,성북구,35.82
2002,2.서울특별시,성북구,33.52
2003,2.서울특별시,성북구,32.62
2004,2.서울특별시,성북구,31.58
2005,2.서울특별시,성북구,31.65
2006,2.서울특별시,성북구,31.36
2007,2.서울특별시,성북구,31.28
2008,2.서울특별시,성북구,30.89
2009,2.서울특별시,성북구,30.33
2010,2.서울특별시,성북구,29.5
2011,2.서울특별시,성북구,28.87
2012,2.서울특별시,성북구,28.14
2013,2.서울특별시,성북구,27.43
2014,2.서울특별시,성북구,26.71
2015,2.서울특별시,성북구,26.01
2016,2.서울특별시,성북구,25.39
2017,2.서울특별시,성북구,24.79
2018,2.서울특별시,성북구,23.91
2019,2.서울특별시,성북구,23.2
2020,2.서울특별시,성북구,22.62
2021,2.서울특별시,성북구,22.49
2022,2.서울특별시,성북구,22
2001,2.서울특별시,송파구,36.51
2002,2.서울특별시,송파구,35.05
2003,2.서울특별시,송파구,34.55
2004,2.서울특별시,송파구,33.84
2005,2.서울특별시,송파구,33.42
2006,2.서울특별시,송파구,32.89
2007,2.서울특별시,송파구,32.64
2008,2.서울특별시,송파구,32.38
2009,2.서울특별시,송파구,32.15
2010,2.서울특별시,송파구,31.35
2011,2.서울특별시,송파구,30.52
2012,2.서울특별시,송파구,29.8
2013,2.서울특별시,송파구,28.99
2014,2.서울특별시,송파구,28.08
2015,2.서울특별시,송파구,27.03
2016,2.서울특별시,송파구,25.93
2017,2.서울특별시,송파구,25.34
2018,2.서울특별시,송파구,24.43
2019,2.서울특별시,송파구,23.13
2020,2.서울특별시,송파구,22.91
2021,2.서울특별시,송파구,23.08
2022,2.서울특별시,송파구,22.67
2001,2.서울특별시,양천구,37.42
2002,2.서울특별시,양천구,36.15
2003,2.서울특별시,양천구,36.27
2004,2.서울특별시,양천구,35.84
2005,2.서울특별시,양천구,35.64
2006,2.서울특별시,양천구,35.3
2007,2.서울특별시,양천구,34.9
2008,2.서울특별시,양천구,34.29
2009,2.서울특별시,양천구,33.14
2010,2.서울특별시,양천구,32.39
2011,2.서울특별시,양천구,31.26
2012,2.서울특별시,양천구,30.29
2013,2.서울특별시,양천구,29.34
2014,2.서울특별시,양천구,28.43
2015,2.서울특별시,양천구,27.56
2016,2.서울특별시,양천구,26.73
2017,2.서울특별시,양천구,25.74
2018,2.서울특별시,양천구,24.78
2019,2.서울특별시,양천구,24.25
2020,2.서울특별시,양천구,23.97
2021,2.서울특별시,양천구,24.1
2022,2.서울특별시,양천구,23.55
2001,2.서울특별시,영등포구,35.83
2002,2.서울특별시,영등포구,33.82
2003,2.서울특별시,영등포구,32.98
2004,2.서울특별시,영등포구,32.41
2005,2.서울특별시,영등포구,31.68
2006,2.서울특별시,영등포구,31.14
2007,2.서울특별시,영등포구,30.49
2008,2.서울특별시,영등포구,30.06
2009,2.서울특별시,영등포구,29.63
2010,2.서울특별시,영등포구,28.63
2011,2.서울특별시,영등포구,27.94
2012,2.서울특별시,영등포구,26.83
2013,2.서울특별시,영등포구,26.34
2014,2.서울특별시,영등포구,25.64
2015,2.서울특별시,영등포구,24.82
2016,2.서울특별시,영등포구,23.83
2017,2.서울특별시,영등포구,22.71
2018,2.서울특별시,영등포구,22.3
2019,2.서울특별시,영등포구,21.56
2020,2.서울특별시,영등포구,21.27
2021,2.서울특별시,영등포구,21.69
2022,2.서울특별시,영등포구,21.36
2001,2.서울특별시,용산구,34.27
2002,2.서울특별시,용산구,31.84
2003,2.서울특별시,용산구,31.11
2004,2.서울특별시,용산구,30.42
2005,2.서울특별시,용산구,30
2006,2.서울특별시,용산구,30.26
2007,2.서울특별시,용산구,29.67
2008,2.서울특별시,용산구,29.47
2009,2.서울특별시,용산구,29.62
2010,2.서울특별시,용산구,28.61
2011,2.서울특별시,용산구,27.56
2012,2.서울특별시,용산구,26.92
2013,2.서울특별시,용산구,26.13
2014,2.서울특별시,용산구,25.45
2015,2.서울특별시,용산구,24.66
2016,2.서울특별시,용산구,23.94
2017,2.서울특별시,용산구,23.24
2018,2.서울특별시,용산구,22.28
2019,2.서울특별시,용산구,21.43
2020,2.서울특별시,용산구,20.54
2021,2.서울특별시,용산구,20.18
2022,2.서울특별시,용산구,19.25
2001,2.서울특별시,은평구,37.52
2002,2.서울특별시,은평구,36
2003,2.서울특별시,은평구,35.95
2004,2.서울특별시,은평구,35.24
2005,2.서울특별시,은평구,34.92
2006,2.서울특별시,은평구,34.26
2007,2.서울특별시,은평구,33.49
2008,2.서울특별시,은평구,32.88
2009,2.서울특별시,은평구,31.11
2010,2.서울특별시,은평구,29.99
2011,2.서울특별시,은평구,28.87
2012,2.서울특별시,은평구,28.07
2013,2.서울특별시,은평구,27.46
2014,2.서울특별시,은평구,26.45
2015,2.서울특별시,은평구,25.94
2016,2.서울특별시,은평구,25.36
2017,2.서울특별시,은평구,24.47
2018,2.서울특별시,은평구,24
2019,2.서울특별시,은평구,23.05
2020,2.서울특별시,은평구,22.43
2021,2.서울특별시,은평구,22.35
2022,2.서울특별시,은평구,21.7
2001,2.서울특별시,종로구,36.69
2002,2.서울특별시,종로구,34.07
2003,2.서울특별시,종로구,33.4
2004,2.서울특별시,종로구,32.35
2005,2.서울특별시,종로구,31.73
2006,2.서울특별시,종로구,30.96
2007,2.서울특별시,종로구,30.61
2008,2.서울특별시,종로구,30.59
2009,2.서울특별시,종로구,30.18
2010,2.서울특별시,종로구,29.63
2011,2.서울특별시,종로구,28.85
2012,2.서울특별시,종로구,27.98
2013,2.서울특별시,종로구,27.23
2014,2.서울특별시,종로구,26.66
2015,2.서울특별시,종로구,26.13
2016,2.서울특별시,종로구,25.57
2017,2.서울특별시,종로구,24.6
2018,2.서울특별시,종로구,23.2
2019,2.서울특별시,종로구,22.15
2020,2.서울특별시,종로구,21.14
2021,2.서울특별시,종로구,21.05
2022,2.서울특별시,종로구,20.13
2001,2.서울특별시,중구,34.91
2002,2.서울특별시,중구,33.11
2003,2.서울특별시,중구,32.39
2004,2.서울특별시,중구,31.39
2005,2.서울특별시,중구,30.83
2006,2.서울특별시,중구,30.3
2007,2.서울특별시,중구,29.9
2008,2.서울특별시,중구,30.01
2009,2.서울특별시,중구,29.33
2010,2.서울특별시,중구,28.82
2011,2.서울특별시,중구,27.92
2012,2.서울특별시,중구,26.88
2013,2.서울특별시,중구,25.99
2014,2.서울특별시,중구,24.85
2015,2.서울특별시,중구,24.43
2016,2.서울특별시,중구,23.45
2017,2.서울특별시,중구,22.47
2018,2.서울특별시,중구,21.9
2019,2.서울특별시,중구,21.16
2020,2.서울특별시,중구,20.45
2021,2.서울특별시,중구,20.23
2022,2.서울특별시,중구,19.43
2001,2.서울특별시,중랑구,37.15
2002,2.서울특별시,중랑구,34.95
2003,2.서울특별시,중랑구,33.97
2004,2.서울특별시,중랑구,32.82
2005,2.서울특별시,중랑구,31.82
2006,2.서울특별시,중랑구,31.13
2007,2.서울특별시,중랑구,30.88
2008,2.서울특별시,중랑구,30.35
2009,2.서울특별시,중랑구,30.16
2010,2.서울특별시,중랑구,29.2
2011,2.서울특별시,중랑구,28.15
2012,2.서울특별시,중랑구,27.44
2013,2.서울특별시,중랑구,26.65
2014,2.서울특별시,중랑구,25.67
2015,2.서울특별시,중랑구,24.89
2016,2.서울특별시,중랑구,24.14
2017,2.서울특별시,중랑구,23.43
2018,2.서울특별시,중랑구,22.6
2019,2.서울특별시,중랑구,21.86
2020,2.서울특별시,중랑구,21.12
2021,2.서울특별시,중랑구,20.69
2022,2.서울특별시,중랑구,20.39
2001,3.인천광역시,,40.37
2002,3.인천광역시,,38.53
2003,3.인천광역시,,36.19
2004,3.인천광역시,,35.13
2005,3.인천광역시,,34.41
2006,3.인천광역시,,33.44
2007,3.인천광역시,,33.04
2008,3.인천광역시,,31.83
2009,3.인천광역시,,31.01
2010,3.인천광역시,,30.02
2011,3.인천광역시,,28.85
2012,3.인천광역시,,28.01
2013,3.인천광역시,,27.16
2014,3.인천광역시,,26.18
2015,3.인천광역시,,25.56
2016,3.인천광역시,,24.85
2017,3.인천광역시,,24.55
2018,3.인천광역시,,23.48
2019,3.인천광역시,,23.05
2020,3.인천광역시,,22.85
2021,3.인천광역시,,22.83
2022,3.인천광역시,,22.48
2001,3.인천광역시,강화군,28.35
2002,3.인천광역시,강화군,26.5
2003,3.인천광역시,강화군,25.69
2004,3.인천광역시,강화군,24.69
2005,3.인천광역시,강화군,23.77
2006,3.인천광역시,강화군,22.49
2007,3.인천광역시,강화군,21.83
2008,3.인천광역시,강화군,21.15
2009,3.인천광역시,강화군,20.33
2010,3.인천광역시,강화군,19.95
2011,3.인천광역시,강화군,20.06
2012,3.인천광역시,강화군,19.59
2013,3.인천광역시,강화군,18.97
2014,3.인천광역시,강화군,18
2015,3.인천광역시,강화군,17.99
2016,3.인천광역시,강화군,17.34
2017,3.인천광역시,강화군,17.03
2018,3.인천광역시,강화군,16.48
2019,3.인천광역시,강화군,16.32
2020,3.인천광역시,강화군,16.15
2021,3.인천광역시,강화군,15.75
2022,3.인천광역시,강화군,15.08
2001,3.인천광역시,계양구,42.53
2002,3.인천광역시,계양구,40.97
2003,3.인천광역시,계양구,37.97
2004,3.인천광역시,계양구,36.82
2005,3.인천광역시,계양구,35.95
2006,3.인천광역시,계양구,34.84
2007,3.인천광역시,계양구,34.29
2008,3.인천광역시,계양구,33
2009,3.인천광역시,계양구,31.85
2010,3.인천광역시,계양구,30.94
2011,3.인천광역시,계양구,29.73
2012,3.인천광역시,계양구,28.98
2013,3.인천광역시,계양구,28.12
2014,3.인천광역시,계양구,26.98
2015,3.인천광역시,계양구,26.08
2016,3.인천광역시,계양구,25.28
2017,3.인천광역시,계양구,24.54
2018,3.인천광역시,계양구,22.94
2019,3.인천광역시,계양구,22.43
2020,3.인천광역시,계양구,22.02
2021,3.인천광역시,계양구,21.96
2022,3.인천광역시,계양구,21.79
2001,3.인천광역시,남동구,41.13
2002,3.인천광역시,남동구,39.64
2003,3.인천광역시,남동구,37.07
2004,3.인천광역시,남동구,35.39
2005,3.인천광역시,남동구,34.8
2006,3.인천광역시,남동구,33.98
2007,3.인천광역시,남동구,33.8
2008,3.인천광역시,남동구,32.46
2009,3.인천광역시,남동구,31.64
2010,3.인천광역시,남동구,30.34
2011,3.인천광역시,남동구,29.12
2012,3.인천광역시,남동구,28.65
2013,3.인천광역시,남동구,27.5
2014,3.인천광역시,남동구,26.16
2015,3.인천광역시,남동구,25.65
2016,3.인천광역시,남동구,24.97
2017,3.인천광역시,남동구,25.07
2018,3.인천광역시,남동구,24.05
2019,3.인천광역시,남동구,23.7
2020,3.인천광역시,남동구,23.4
2021,3.인천광역시,남동구,23.69
2022,3.인천광역시,남동구,23.48
2001,3.인천광역시,동구,38.67
2002,3.인천광역시,동구,36.03
2003,3.인천광역시,동구,33.57
2004,3.인천광역시,동구,33.16
2005,3.인천광역시,동구,32.21
2006,3.인천광역시,동구,31.09
2007,3.인천광역시,동구,30.52
2008,3.인천광역시,동구,29.47
2009,3.인천광역시,동구,28.94
2010,3.인천광역시,동구,28.18
2011,3.인천광역시,동구,27.31
2012,3.인천광역시,동구,26.44
2013,3.인천광역시,동구,25.4
2014,3.인천광역시,동구,24
2015,3.인천광역시,동구,23.52
2016,3.인천광역시,동구,22.82
2017,3.인천광역시,동구,22.82
2018,3.인천광역시,동구,21.49
2019,3.인천광역시,동구,21.02
2020,3.인천광역시,동구,20.46
2021,3.인천광역시,동구,20
2022,3.인천광역시,동구,19.19
2001,3.인천광역시,미추홀구,39.6
2002,3.인천광역시,미추홀구,37.44
2003,3.인천광역시,미추홀구,35.83
2004,3.인천광역시,미추홀구,35.22
2005,3.인천광역시,미추홀구,34.95
2006,3.인천광역시,미추홀구,33.8
2007,3.인천광역시,미추홀구,33.35
2008,3.인천광역시,미추홀구,32.01
2009,3.인천광역시,미추홀구,31.22
2010,3.인천광역시,미추홀구,30.13
2011,3.인천광역시,미추홀구,29.07
2012,3.인천광역시,미추홀구,27.77
2013,3.인천광역시,미추홀구,27.04
2014,3.인천광역시,미추홀구,26.33
2015,3.인천광역시,미추홀구,25.74
2016,3.인천광역시,미추홀구,24.96
2017,3.인천광역시,미추홀구,24.61
2018,3.인천광역시,미추홀구,23.63
2019,3.인천광역시,미추홀구,23.02
2020,3.인천광역시,미추홀구,22.47
2021,3.인천광역시,미추홀구,22.53
2022,3.인천광역시,미추홀구,22.32
2001,3.인천광역시,부평구,41.07
2002,3.인천광역시,부평구,39.35
2003,3.인천광역시,부평구,37.08
