Year,시도,Value
2012,0.전국,43.8
2014,0.전국,41.2
2016,0.전국,41.3
2018,0.전국,50.2
2020,0.전국,58.7
2012,1.수도권,40.6
2014,1.수도권,38.0
2016,1.수도권,40.1
2018,1.수도권,47.6
2020,1.수도권,55.4
2012,2.서울특별시,38.7
2014,2.서울특별시,35.5
2016,2.서울특별시,37.5
2018,2.서울특별시,45.8
2020,2.서울특별시,53.0
2012,3.인천광역시,30.2
2014,3.인천광역시,33.4
2016,3.인천광역시,29.8
2018,3.인천광역시,40.3
2020,3.인천광역시,43.4
2012,4.경기도,44.6
2014,4.경기도,41.1
2016,4.경기도,44.5
2018,4.경기도,50.6
2020,4.경기도,59.8
